start_sec,end_sec,duration,similarity,prototype,source_file,segment_filename
365.218,373.854,8.635999999999967,0.9069350361824036,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_9.wav
40.258,47.806,7.547999999999995,0.9068437218666077,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\y-6gIUvZ6f4.wav,y-6gIUvZ6f4_12.wav
2041.73,2048.894,7.16399999999976,0.9067111015319824,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\Xs286Xdd4Nc.wav,Xs286Xdd4Nc_17.wav
1900.29,1907.518,7.2280000000000655,0.906693696975708,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\Xs286Xdd4Nc.wav,Xs286Xdd4Nc_18.wav
3088.386,3093.246,4.860000000000127,0.9066656827926636,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_12.wav
1269.762,1282.014,12.251999999999953,0.9065887928009033,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_4.wav
769.026,779.518,10.492000000000075,0.9065198302268982,15,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_42.wav
1476.418,1488.126,11.708000000000084,0.9064837098121643,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_15.wav
734.562,747.838,13.275999999999954,0.9064167737960815,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\9D00xkJM2ww.wav,9D00xkJM2ww_21.wav
473.378,486.11,12.732000000000028,0.9063965082168579,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\kr0ypY0jAJI.wav,kr0ypY0jAJI_4.wav
896.418,909.022,12.604000000000042,0.9063476324081421,10,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_31.wav
3034.786,3040.51,5.72400000000016,0.9062161445617676,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\S18XXLEo6uE.wav,S18XXLEo6uE_29.wav
3506.626,3512.83,6.2039999999997235,0.906182050704956,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_13.wav
594.146,602.494,8.34800000000007,0.9061720371246338,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5RbEHUr5ezA.wav,5RbEHUr5ezA_17.wav
2949.41,2956.99,7.579999999999927,0.9061651229858398,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_5.wav
2998.658,3008.67,10.012000000000171,0.9061330556869507,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\hrS5Tdh0VTU.wav,hrS5Tdh0VTU_21.wav
764.226,771.262,7.0359999999999445,0.9061155319213867,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_16.wav
3298.018,3302.078,4.059999999999945,0.9061099290847778,6,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\jRU0twOCBeQ.wav,jRU0twOCBeQ_16.wav
784.514,796.638,12.124000000000024,0.9060635566711426,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\7kB_BvGGN6s.wav,7kB_BvGGN6s_18.wav
2665.41,2674.014,8.60400000000027,0.9059579968452454,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_32.wav
663.042,673.662,10.620000000000005,0.9059185981750488,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\S18XXLEo6uE.wav,S18XXLEo6uE_30.wav
1724.034,1732.126,8.09199999999987,0.9059132933616638,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\hrS5Tdh0VTU.wav,hrS5Tdh0VTU_22.wav
1688.002,1698.462,10.460000000000036,0.9058769941329956,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ef_lApT7r54.wav,ef_lApT7r54_9.wav
1156.642,1165.79,9.14799999999991,0.9058303833007812,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_38.wav
2841.346,2853.502,12.155999999999949,0.9057737588882446,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_14.wav
4475.266,4481.566,6.300000000000182,0.9057204723358154,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_39.wav
3602.594,3608.158,5.563999999999851,0.9056208729743958,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\Xs286Xdd4Nc.wav,Xs286Xdd4Nc_19.wav
2148.45,2156.254,7.804000000000087,0.9055812358856201,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\w_Fr7m0rntQ.wav,w_Fr7m0rntQ_15.wav
2485.346,2498.11,12.764000000000124,0.9055643081665039,2,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\eUFVxaNfhzA.wav,eUFVxaNfhzA_31.wav
4091.682,4101.822,10.140000000000327,0.9055544137954712,15,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_43.wav
1732.546,1743.07,10.523999999999887,0.9055435061454773,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_10.wav
3489.57,3495.582,6.011999999999716,0.9055202603340149,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_15.wav
1676.066,1682.238,6.1720000000000255,0.9055185914039612,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_40.wav
150.178,154.846,4.668000000000006,0.905472993850708,12,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\fMfos_YBT0o.wav,fMfos_YBT0o_15.wav
2820.258,2831.326,11.068000000000211,0.9054709076881409,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\Xs286Xdd4Nc.wav,Xs286Xdd4Nc_20.wav
3066.306,3076.382,10.076000000000022,0.9054645895957947,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_17.wav
393.634,404.702,11.067999999999984,0.9054493308067322,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_16.wav
1005.186,1008.318,3.131999999999948,0.9053499102592468,2,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\eUFVxaNfhzA.wav,eUFVxaNfhzA_32.wav
1132.994,1142.014,9.019999999999982,0.9053332209587097,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\eUFVxaNfhzA.wav,eUFVxaNfhzA_33.wav
3503.266,3516.286,13.019999999999982,0.9053223729133606,8,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_33.wav
3922.466,3928.83,6.364000000000033,0.9053151607513428,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_41.wav
3908.994,3914.622,5.627999999999702,0.9053072929382324,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_42.wav
3550.05,3558.462,8.411999999999807,0.905280351638794,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_44.wav
1901.922,1909.118,7.195999999999913,0.9052556753158569,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\hrS5Tdh0VTU.wav,hrS5Tdh0VTU_23.wav
2386.466,2393.406,6.940000000000055,0.9052420854568481,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_45.wav
2825.954,2839.39,13.435999999999694,0.9050392508506775,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\7kB_BvGGN6s.wav,7kB_BvGGN6s_19.wav
4899.106,4906.11,7.003999999999905,0.9049772620201111,2,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_18.wav
533.122,542.11,8.988000000000056,0.9049277305603027,12,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_46.wav
174.402,186.91,12.50800000000001,0.904683530330658,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_17.wav
1001.506,1014.462,12.956000000000017,0.9045809507369995,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5RbEHUr5ezA.wav,5RbEHUr5ezA_18.wav
108.386,115.454,7.067999999999998,0.9044798612594604,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\fMfos_YBT0o.wav,fMfos_YBT0o_16.wav
909.954,917.15,7.196000000000026,0.9044396877288818,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\eUFVxaNfhzA.wav,eUFVxaNfhzA_34.wav
2025.09,2037.694,12.604000000000042,0.9043995141983032,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5PJoMB03vwI.wav,5PJoMB03vwI_11.wav
800.546,807.39,6.843999999999937,0.9042721390724182,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_19.wav
948.674,955.038,6.364000000000033,0.9042617082595825,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_47.wav
694.018,701.214,7.196000000000026,0.9042397737503052,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_43.wav
370.018,377.854,7.836000000000013,0.9041166305541992,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\Xs286Xdd4Nc.wav,Xs286Xdd4Nc_21.wav
1927.746,1935.582,7.836000000000013,0.9041121006011963,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\hrS5Tdh0VTU.wav,hrS5Tdh0VTU_24.wav
136.066,141.726,5.659999999999997,0.904086172580719,6,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\9D00xkJM2ww.wav,9D00xkJM2ww_22.wav
2904.354,2918.302,13.94800000000032,0.9040771722793579,6,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\Xs286Xdd4Nc.wav,Xs286Xdd4Nc_22.wav
99.874,113.598,13.724000000000004,0.9040366411209106,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_11.wav
424.226,428.446,4.220000000000027,0.9038195610046387,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_44.wav
2719.33,2730.43,11.099999999999909,0.9038147926330566,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\S18XXLEo6uE.wav,S18XXLEo6uE_31.wav
2970.946,2983.294,12.347999999999956,0.9037214517593384,12,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_48.wav
1185.218,1196.126,10.907999999999902,0.9036974906921387,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_12.wav
49.634,60.222,10.588000000000001,0.903644323348999,10,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\S18XXLEo6uE.wav,S18XXLEo6uE_32.wav
2511.106,2521.95,10.843999999999596,0.9035947322845459,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_13.wav
4612.578,4618.174,5.595999999999549,0.9035426378250122,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_45.wav
689.346,700.094,10.748000000000047,0.9035325646400452,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_18.wav
376.45,386.846,10.396000000000015,0.9034899473190308,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\hrS5Tdh0VTU.wav,hrS5Tdh0VTU_25.wav
3282.466,3291.582,9.115999999999985,0.9033929705619812,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_19.wav
2103.618,2110.366,6.748000000000047,0.9033774733543396,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_16.wav
3146.082,3156.446,10.364000000000033,0.9033703207969666,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_34.wav
314.818,325.47,10.652000000000044,0.9033627510070801,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_20.wav
2992.77,2997.822,5.052000000000135,0.9033169150352478,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\kr0ypY0jAJI.wav,kr0ypY0jAJI_5.wav
693.538,704.606,11.067999999999984,0.9033101797103882,6,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\7kB_BvGGN6s.wav,7kB_BvGGN6s_20.wav
152.738,164.67,11.931999999999988,0.9032132029533386,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_6.wav
3389.506,3402.782,13.276000000000295,0.9032090902328491,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_17.wav
3101.442,3113.374,11.931999999999789,0.9031714797019958,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_7.wav
164.546,176.158,11.611999999999995,0.9031237959861755,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_18.wav
479.33,483.934,4.604000000000042,0.9031057953834534,0,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5PJoMB03vwI.wav,5PJoMB03vwI_12.wav
3220.162,3225.438,5.276000000000295,0.9030809998512268,18,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\7kB_BvGGN6s.wav,7kB_BvGGN6s_21.wav
200.738,209.022,8.283999999999992,0.9030485153198242,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_14.wav
34.85,47.966,13.116,0.9030076265335083,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\jRU0twOCBeQ.wav,jRU0twOCBeQ_17.wav
1813.09,1821.854,8.764000000000124,0.9029719829559326,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_35.wav
325.058,333.918,8.860000000000014,0.9029452800750732,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_19.wav
116.226,125.374,9.147999999999996,0.9029107689857483,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_20.wav
3434.05,3441.566,7.515999999999622,0.9027879238128662,2,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_36.wav
3114.722,3123.262,8.539999999999964,0.9026104807853699,15,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_37.wav
304.194,312.574,8.379999999999995,0.9025891423225403,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_49.wav
3998.594,4003.582,4.987999999999829,0.9025353193283081,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_50.wav
3092.674,3104.094,11.420000000000073,0.902510404586792,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\w_Fr7m0rntQ.wav,w_Fr7m0rntQ_16.wav
290.37,302.814,12.444000000000017,0.9024814367294312,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\7kB_BvGGN6s.wav,7kB_BvGGN6s_22.wav
3113.89,3120.798,6.907999999999902,0.9024566411972046,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\w_Fr7m0rntQ.wav,w_Fr7m0rntQ_17.wav
649.09,659.998,10.908000000000015,0.9023786187171936,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_15.wav
1131.138,1142.462,11.32400000000007,0.9021848440170288,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_20.wav
2242.37,2249.054,6.6840000000001965,0.9021320343017578,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_51.wav
668.482,677.726,9.244000000000028,0.9021143913269043,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_21.wav
362.562,370.846,8.283999999999992,0.9020779132843018,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_8.wav
858.21,872.094,13.884000000000015,0.9020054936408997,6,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\9D00xkJM2ww.wav,9D00xkJM2ww_23.wav
999.938,1008.286,8.347999999999956,0.9019612073898315,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ef_lApT7r54.wav,ef_lApT7r54_10.wav
216.482,222.814,6.331999999999994,0.9019231200218201,1,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\9D00xkJM2ww.wav,9D00xkJM2ww_24.wav
3050.818,3059.326,8.50799999999981,0.901890218257904,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\eUFVxaNfhzA.wav,eUFVxaNfhzA_35.wav
3174.914,3181.854,6.9399999999996,0.9018791317939758,18,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_9.wav
1874.658,1881.886,7.2280000000000655,0.9018781185150146,1,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ONBa0kwBjmQ.wav,ONBa0kwBjmQ_38.wav
34.466,44.862,10.396,0.9018770456314087,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_10.wav
3137.762,3147.358,9.596000000000004,0.9018549919128418,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\RlOmT9AueBw.wav,RlOmT9AueBw_11.wav
485.666,494.686,9.019999999999982,0.9018405675888062,19,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5RbEHUr5ezA.wav,5RbEHUr5ezA_19.wav
2739.042,2749.438,10.396000000000186,0.9018252491950989,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\kr0ypY0jAJI.wav,kr0ypY0jAJI_6.wav
3733.698,3747.102,13.403999999999996,0.9017866253852844,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_21.wav
1171.938,1177.982,6.043999999999869,0.9017420411109924,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\R6g946lCMPs.wav,R6g946lCMPs_46.wav
622.914,632.67,9.755999999999972,0.9017060995101929,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_16.wav
647.618,656.766,9.14799999999991,0.9015929698944092,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\fMfos_YBT0o.wav,fMfos_YBT0o_17.wav
3742.85,3749.79,6.940000000000055,0.9015786051750183,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_22.wav
2535.106,2539.838,4.731999999999971,0.9015536904335022,18,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ef_lApT7r54.wav,ef_lApT7r54_11.wav
1049.826,1057.886,8.059999999999945,0.9014990925788879,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\hrS5Tdh0VTU.wav,hrS5Tdh0VTU_26.wav
3600.45,3606.814,6.364000000000033,0.9014866352081299,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5RbEHUr5ezA.wav,5RbEHUr5ezA_20.wav
1037.698,1046.11,8.411999999999807,0.9014464020729065,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\_agW7zGT4nM.wav,_agW7zGT4nM_17.wav
3540.45,3549.982,9.532000000000153,0.9014317989349365,18,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_21.wav
3711.778,3721.054,9.276000000000295,0.9013564586639404,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\jRU0twOCBeQ.wav,jRU0twOCBeQ_18.wav
3551.714,3554.782,3.068000000000211,0.9013563394546509,2,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\Xs286Xdd4Nc.wav,Xs286Xdd4Nc_23.wav
1143.074,1151.038,7.963999999999942,0.9012762308120728,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\jRU0twOCBeQ.wav,jRU0twOCBeQ_19.wav
300.738,312.318,11.579999999999984,0.9012669324874878,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\y-6gIUvZ6f4.wav,y-6gIUvZ6f4_13.wav
4114.818,4126.11,11.291999999999462,0.9012548923492432,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\qXHma6XYctI.wav,qXHma6XYctI_23.wav
550.306,563.806,13.5,0.9012231230735779,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5kfLCjQhB9E.wav,5kfLCjQhB9E_22.wav
700.61,708.03,7.419999999999959,0.9012208580970764,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\5RbEHUr5ezA.wav,5RbEHUr5ezA_21.wav
324.93,333.438,8.507999999999981,0.9011760950088501,3,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\w_Fr7m0rntQ.wav,w_Fr7m0rntQ_18.wav
457.538,463.614,6.075999999999965,0.901172935962677,15,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_52.wav
864.962,875.646,10.683999999999969,0.9010542631149292,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\7kB_BvGGN6s.wav,7kB_BvGGN6s_23.wav
2806.338,2815.742,9.403999999999996,0.9009954333305359,13,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\7kB_BvGGN6s.wav,7kB_BvGGN6s_24.wav
416.45,427.326,10.876000000000033,0.9009944796562195,7,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\hrS5Tdh0VTU.wav,hrS5Tdh0VTU_27.wav
2673.314,2680.574,7.260000000000218,0.9007509350776672,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_22.wav
3530.658,3532.862,2.2040000000001783,0.9007498025894165,18,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\S18XXLEo6uE.wav,S18XXLEo6uE_33.wav
4010.434,4017.278,6.843999999999596,0.9007243514060974,9,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ZL8rrh9cEQk.wav,ZL8rrh9cEQk_53.wav
343.81,357.278,13.468000000000018,0.9006677269935608,11,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\ef_lApT7r54.wav,ef_lApT7r54_12.wav
301.698,307.582,5.8840000000000146,0.9006032943725586,17,A:\A _ Working\Researching\B - AIoT Lab VN\VITOSA\another_test\Get_More\audio\F0FDCeoa41k.wav,F0FDCeoa41k_23.wav
